연번,호선,고유역번호(외부역코드),역명,연월,승하차인원수
2289,1,158,청량리,2209,1165148
2290,1,159,동묘앞(1),2209,569022
2291,2,201,시청(2),2209,1198874
2292,2,202,을지로입구,2209,2274441
2293,2,203,을지로3가(2),2209,1225114
2294,2,204,을지로4가(2),2209,696764
2295,2,205,동대문역사문화공원(2),2209,805023
2296,2,206,신당(2),2209,802096
2297,2,207,상왕십리,2209,769953
2298,2,208,왕십리(2),2209,861609
2299,2,209,한양대,2209,715444
2300,2,210,뚝섬,2209,1249075
2301,2,211,성수,2209,2039396
2302,2,212,건대입구(2),2209,2142275
2303,2,213,구의,2209,1270621
2304,2,214,강변,2209,1826882
2305,2,215,잠실나루,2209,769891
2306,2,216,잠실(2),2209,4112322
2307,2,217,잠실새내,2209,1231031
2308,2,218,종합운동장(2),2209,996596
2309,2,219,삼성,2209,2795884
2310,2,220,선릉,2209,2657376
2311,2,221,역삼,2209,2686932
2312,2,222,강남,2209,4157422
2313,2,223,교대(2),2209,1857331
2314,2,224,서초,2209,1150259
2315,2,225,방배,2209,998672
2316,2,226,사당(2),2209,2292883
2317,2,227,낙성대,2209,1532802
2318,2,228,서울대입구,2209,2590207
2319,2,229,봉천,2209,1264923
2320,2,230,신림,2209,3138714
2321,2,231,신대방,2209,1394090
2322,2,232,구로디지털단지,2209,3080004
2323,2,233,대림(2),2209,1371856
2324,2,234,신도림,2209,2685196
2325,2,235,문래,2209,1159278
2326,2,236,영등포구청(2),2209,1167627
2327,2,237,당산,2209,1091767
2328,2,238,합정(2),2209,1871176
2329,2,239,홍대입구,2209,3710257
2330,2,240,신촌,2209,2168422
2331,2,241,이대,2209,955504
2332,2,242,아현,2209,577850
2333,2,243,충정로(2),2209,546148
2334,2,244,용답,2209,183290
2335,2,245,신답,2209,98158
2336,2,246,신설동(2),2209,206706
2337,2,247,도림천,2209,74541
2338,2,248,양천구청,2209,391600
2339,2,249,신정네거리,2209,578403
2340,2,250,용두,2209,135058
2341,3,309,지축,2209,296945
2342,3,310,구파발,2209,1170277
2343,3,311,연신내(3),2209,1972180
2344,3,312,불광(3),2209,952541
2345,3,313,녹번,2209,816159
2346,3,314,홍제,2209,975886
2347,3,315,무악재,2209,222105
2348,3,316,독립문,2209,427167
2349,3,317,경복궁,2209,1446580
2350,3,318,안국,2209,1345533
2351,3,319,종로3가(3),2209,588367
2352,3,320,을지로3가(3),2209,557627
2353,3,322,동대입구,2209,640094
2354,3,323,약수(3),2209,707057
2355,3,324,금호,2209,429394
2356,3,325,옥수,2209,529032
2357,3,326,압구정,2209,1806485
2358,3,327,신사,2209,1578048
2359,3,328,잠원,2209,273313
2360,3,329,고속터미널(3),2209,2785293
2361,3,330,교대(3),2209,636615
2362,3,331,남부터미널,2209,1613577
2363,3,332,양재,2209,2034008
2364,3,333,매봉,2209,631434
2365,3,334,도곡,2209,278102
2366,3,335,대치,2209,656145
2367,3,336,학여울,2209,129101
2368,3,337,대청,2209,535304
2369,3,338,일원,2209,551879
2370,3,339,수서,2209,1014227
2371,3,340,가락시장(3),2209,488906
2372,3,341,경찰병원,2209,386027
2373,3,342,오금(3),2209,322472
2374,4,409,당고개,2209,504899
2375,4,410,상계,2209,1031615
2376,4,411,노원(4),2209,1140225
2377,4,412,창동,2209,1472186
2378,4,413,쌍문,2209,1542272
2379,4,414,수유,2209,1910645
2380,4,415,미아,2209,837333
2381,4,416,미아사거리,2209,1495812
2382,4,417,길음,2209,1220663
2383,4,418,성신여대입구,2209,1199912
2384,4,419,한성대입구,2209,826220
2385,4,420,혜화,2209,2020413
2386,4,421,동대문(4),2209,1030791
2387,4,422,동대문역사문화공원(4),2209,830917
2388,4,423,충무로(4),2209,1549699
2389,4,424,명동,2209,1353343
2390,4,425,회현,2209,1340905
2391,4,426,서울역(4),2209,837404
2392,4,427,숙대입구,2209,808675
2393,4,428,삼각지(4),2209,331762
2394,4,429,신용산,2209,967870
2395,4,430,이촌,2209,482132
2396,4,431,동작,2209,126143
2397,4,432,이수(총신대입구),2209,1107796
2398,4,433,사당(4),2209,1383464
2399,4,434,남태령,2209,70601
2400,5,2511,방화,2209,364446
2401,5,2512,개화산,2209,303935
2402,5,2513,김포공항(5),2209,439331
2403,5,2514,송정,2209,351739
2404,5,2515,마곡,2209,555894
2405,5,2516,발산,2209,1126721
2406,5,2517,우장산,2209,800325
2407,5,2518,화곡,2209,1515319
2408,5,2519,까치산(5),2209,1543558
2409,5,2520,신정,2209,686314
2410,5,2521,목동,2209,948831
2411,5,2522,오목교,2209,1232484
2412,5,2523,양평(5),2209,383832
2413,5,2524,영등포구청(5),2209,225722
2414,5,2525,영등포시장,2209,578138
2415,5,2526,신길(5),2209,235287
2416,5,2527,여의도(5),2209,1473978
2417,5,2528,여의나루,2209,920203
2418,5,2529,마포,2209,741542
2419,5,2530,공덕(5),2209,757037
2420,5,2531,애오개,2209,353098
2421,5,2532,충정로(5),2209,242741
2422,5,2533,서대문,2209,1022826
2423,5,2534,광화문,2209,1770388
2424,5,2535,종로3가(5),2209,772482
2425,5,2536,을지로4가(5),2209,329017
2426,5,2537,동대문역사문화공원(5),2209,167390
2427,5,2538,청구(5),2209,203646
2428,5,2539,신금호,2209,358088
2429,5,2540,행당,2209,421976
2430,5,2541,왕십리(5),2209,272196
2431,5,2542,마장,2209,316200
2432,5,2543,답십리,2209,865842
2433,5,2544,장한평,2209,1001577
2434,5,2545,군자(5),2209,653947
2435,5,2546,아차산,2209,841240
2436,5,2547,광나루,2209,740724
2437,5,2548,천호(5),2209,1039305
2438,5,2549,강동,2209,987215
2439,5,2550,길동,2209,448376
2440,5,2551,굽은다리,2209,516808
2441,5,2552,명일,2209,488690
2442,5,2553,고덕,2209,527407
2443,5,2554,상일동,2209,775858
2444,5,2555,둔촌동,2209,453602
2445,5,2556,올림픽공원(5),2209,285397
2446,5,2557,방이,2209,400885
2447,5,2558,오금(5),2209,198940
2448,5,2559,개롱,2209,361457
2449,5,2560,거여,2209,541911
2450,5,2561,마천,2209,398639
2451,5,2562,강일,2209,261549
2452,5,2563,미사,2209,928351
2453,5,2564,하남풍산,2209,231368
2454,5,2565,하남시청,2209,403326
2455,5,2566,하남검단산,2209,354802
2456,6,2611,응암,2209,960449
2457,6,2612,역촌,2209,224822
2458,6,2613,불광(6),2209,247737
2459,6,2614,독바위,2209,161840
2460,6,2616,구산,2209,378851
2461,6,2617,새절,2209,680843
2462,6,2618,증산,2209,554067
2463,6,2619,디지털미디어시티(6),2209,820163
2464,6,2620,월드컵경기장,2209,404718
2465,6,2621,마포구청,2209,753278
2466,6,2622,망원,2209,847683
2467,6,2623,합정(6),2209,769779
2468,6,2624,상수,2209,609905
2469,6,2625,광흥창,2209,481012
2470,6,2626,대흥,2209,523220
2471,6,2627,공덕(6),2209,961727
2472,6,2628,효창공원앞,2209,397477
2473,6,2629,삼각지(6),2209,387900
2474,6,2630,녹사평,2209,320276
2475,6,2631,이태원,2209,801615
2476,6,2632,한강진,2209,588220
2477,6,2633,버티고개,2209,122564
2478,6,2634,약수(6),2209,195450
2479,6,2635,청구(6),2209,204423
2480,6,2636,신당(6),2209,472356
2481,6,2637,동묘앞(6),2209,478728
2482,6,2638,창신,2209,185184
2483,6,2639,보문,2209,413182
2484,6,2640,안암,2209,767686
2485,6,2641,고려대,2209,509143
2486,6,2642,월곡,2209,688231
2487,6,2643,상월곡,2209,357999
2488,6,2644,돌곶이,2209,516189
2489,6,2645,석계(6),2209,713485
2490,6,2646,태릉입구(6),2209,341282
2491,6,2647,화랑대,2209,614813
2492,6,2648,봉화산,2209,479515
2493,7,2711,장암,2209,99028
2494,7,2712,도봉산(7),2209,585159
2495,7,2713,수락산,2209,717255
2496,7,2714,마들,2209,700612
2497,7,2715,노원(7),2209,1128074
2498,7,2716,중계,2209,770141
2499,7,2717,하계,2209,955706
2500,7,2718,공릉,2209,682192
2501,7,2719,태릉입구(7),2209,508840
2502,7,2720,먹골,2209,556506
2503,7,2721,중화,2209,581126
2504,7,2722,상봉(7),2209,915555
2505,7,2723,면목,2209,858845
2506,7,2724,사가정,2209,891710
2507,7,2725,용마산,2209,333751
2508,7,2726,중곡,2209,580389
2509,7,2727,군자(7),2209,739073
2510,7,2728,어린이대공원,2209,996289
2511,7,2729,건대입구(7),2209,782359
2512,7,2730,뚝섬유원지,2209,649829
2513,7,2731,청담,2209,1082857
2514,7,2732,강남구청,2209,912565
2515,7,2733,학동,2209,1221667
2516,7,2734,논현,2209,978088
2517,7,2735,반포,2209,333735
2518,7,2736,고속터미널(7),2209,887078
2519,7,2737,내방,2209,776651
2520,7,2738,이수(7),2209,854155
2521,7,2739,남성,2209,608742
2522,7,2740,숭실대입구,2209,849662
2523,7,2741,상도,2209,665830
2524,7,2742,장승배기,2209,498234
2525,7,2743,신대방삼거리,2209,809817
2526,7,2744,보라매,2209,418784
2527,7,2745,신풍,2209,632838
2528,7,2746,대림(7),2209,505106
2529,7,2747,남구로,2209,842611
2530,7,2748,가산디지털단지(7),2209,2144639
2531,7,2749,철산,2209,1199294
2532,7,2750,광명사거리,2209,1196308
2533,7,2751,천왕,2209,612826
2534,7,2752,온수(7),2209,557097
2535,8,2811,암사,2209,966367
2536,8,2812,천호(8),2209,866053
2537,8,2813,강동구청,2209,558287
2538,8,2814,몽촌토성,2209,365108
2539,8,2815,잠실(8),2209,903211
2540,8,2816,석촌(8),2209,448326
2541,8,2817,송파,2209,466022
2542,8,2818,가락시장(8),2209,435964
2543,8,2819,문정,2209,1079730
2544,8,2820,장지,2209,904043
2545,8,2821,복정(8),2209,480972
2546,8,2822,산성,2209,299983
2547,8,2823,남한산성입구,2209,772509
2548,8,2824,단대오거리,2209,586550
2549,8,2825,신흥,2209,246772
2550,8,2826,수진,2209,285633
2551,8,2827,모란(8),2209,249699
2552,8,2828,남위례,2209,322681
2553,9,4126,언주,2209,329767
2554,9,4127,선정릉,2209,303006
2555,9,4128,삼성중앙,2209,225540
2556,9,4129,봉은사,2209,576169
2557,9,4130,종합운동장(9),2209,147521
2558,9,4131,삼전,2209,234985
2559,9,4132,석촌고분,2209,213450
2560,9,4133,석촌(9),2209,295960
2561,9,4134,송파나루,2209,183618
2562,9,4135,한성백제,2209,101996
2563,9,4136,올림픽공원(9),2209,306169
2564,9,4137,둔촌오륜,2209,39941
2565,9,4138,중앙보훈병원,2209,345804
2566,1,150,서울역(1),2210,3026053
2567,1,151,시청(1),2210,1535611
2568,1,152,종각,2210,2060640
2569,1,153,종로3가(1),2210,1570497
2570,1,154,종로5가,2210,1404142
2571,1,155,동대문(1),2210,705399
2572,1,156,신설동(1),2210,795746
2573,1,157,제기동,2210,1060650
2574,1,158,청량리,2210,1224605
2575,1,159,동묘앞(1),2210,641683
2576,2,201,시청(2),2210,1328599
2577,2,202,을지로입구,2210,2462817
2578,2,203,을지로3가(2),2210,1309390
2579,2,204,을지로4가(2),2210,752585
2580,2,205,동대문역사문화공원(2),2210,936642
2581,2,206,신당(2),2210,855459
2582,2,207,상왕십리,2210,800548
2583,2,208,왕십리(2),2210,906962
2584,2,209,한양대,2210,724682
2585,2,210,뚝섬,2210,1316358
2586,2,211,성수,2210,2164825
2587,2,212,건대입구(2),2210,2253880
2588,2,213,구의,2210,1343070
2589,2,214,강변,2210,1947241
2590,2,215,잠실나루,2210,807987
2591,2,216,잠실(2),2210,4783674
2592,2,217,잠실새내,2210,1300173
2593,2,218,종합운동장(2),2210,890860
2594,2,219,삼성,2210,2947149
2595,2,220,선릉,2210,2775218
2596,2,221,역삼,2210,2752804
2597,2,222,강남,2210,4328752
2598,2,223,교대(2),2210,1916250
2599,2,224,서초,2210,1176748
2600,2,225,방배,2210,1023273
2601,2,226,사당(2),2210,2491226
2602,2,227,낙성대,2210,1610017
2603,2,228,서울대입구,2210,2724977
2604,2,229,봉천,2210,1331266
2605,2,230,신림,2210,3317250
2606,2,231,신대방,2210,1480240
2607,2,232,구로디지털단지,2210,3249930
2608,2,233,대림(2),2210,1451488
2609,2,234,신도림,2210,2928632
2610,2,235,문래,2210,1209610
2611,2,236,영등포구청(2),2210,1224300
2612,2,237,당산,2210,1167231
2613,2,238,합정(2),2210,2003514
2614,2,239,홍대입구,2210,4146221
2615,2,240,신촌,2210,2290421
2616,2,241,이대,2210,982714
2617,2,242,아현,2210,609107
2618,2,243,충정로(2),2210,573617
2619,2,244,용답,2210,186035
2620,2,245,신답,2210,102700
2621,2,246,신설동(2),2210,226086
2622,2,247,도림천,2210,74480
2623,2,248,양천구청,2210,411889
2624,2,249,신정네거리,2210,611867
2625,2,250,용두,2210,137306
2626,3,309,지축,2210,332189
2627,3,310,구파발,2210,1235857
2628,3,311,연신내(3),2210,2081824
2629,3,312,불광(3),2210,1014013
2630,3,313,녹번,2210,855873
2631,3,314,홍제,2210,1038665
2632,3,315,무악재,2210,235128
2633,3,316,독립문,2210,468026
2634,3,317,경복궁,2210,1692674
2635,3,318,안국,2210,1679302
2636,3,319,종로3가(3),2210,624878
2637,3,320,을지로3가(3),2210,600925
2638,3,322,동대입구,2210,681950
2639,3,323,약수(3),2210,755830
2640,3,324,금호,2210,473199
2641,3,325,옥수,2210,557580
2642,3,326,압구정,2210,1927469
2643,3,327,신사,2210,1707284
2644,3,328,잠원,2210,285139
2645,3,329,고속터미널(3),2210,2967097
2646,3,330,교대(3),2210,660559
2647,3,331,남부터미널,2210,1713430
2648,3,332,양재,2210,2139443
2649,3,333,매봉,2210,647911
2650,3,334,도곡,2210,285439
2651,3,335,대치,2210,675336
2652,3,336,학여울,2210,158980
2653,3,337,대청,2210,561528
2654,3,338,일원,2210,577431
2655,3,339,수서,2210,1088460
2656,3,340,가락시장(3),2210,512010
2657,3,341,경찰병원,2210,404683
2658,3,342,오금(3),2210,343064
2659,4,409,당고개,2210,532034
2660,4,410,상계,2210,1084458
2661,4,411,노원(4),2210,1211659
2662,4,412,창동,2210,1542100
2663,4,413,쌍문,2210,1622636
2664,4,414,수유,2210,2009067
2665,4,415,미아,2210,876674
2666,4,416,미아사거리,2210,1584992
2667,4,417,길음,2210,1271846
2668,4,418,성신여대입구,2210,1253718
2669,4,419,한성대입구,2210,857971
2670,4,420,혜화,2210,2191561
2671,4,421,동대문(4),2210,1158189
2672,4,422,동대문역사문화공원(4),2210,955870
2673,4,423,충무로(4),2210,1581016
2674,4,424,명동,2210,1618627
2675,4,425,회현,2210,1523320
2676,4,426,서울역(4),2210,947366
2677,4,427,숙대입구,2210,860956
2678,4,428,삼각지(4),2210,376877
2679,4,429,신용산,2210,1062529
2680,4,430,이촌,2210,605548
2681,4,431,동작,2210,139785
2682,4,432,이수(총신대입구),2210,1173353
2683,4,433,사당(4),2210,1510978
2684,4,434,남태령,2210,75480
2685,5,2511,방화,2210,382402
2686,5,2512,개화산,2210,317101
2687,5,2513,김포공항(5),2210,478224
2688,5,2514,송정,2210,370498
2689,5,2515,마곡,2210,578898
2690,5,2516,발산,2210,1197888
2691,5,2517,우장산,2210,832368
2692,5,2518,화곡,2210,1596269
2693,5,2519,까치산(5),2210,1626818
2694,5,2520,신정,2210,715000
2695,5,2521,목동,2210,995684
2696,5,2522,오목교,2210,1281744
2697,5,2523,양평(5),2210,393169
2698,5,2524,영등포구청(5),2210,235881
2699,5,2525,영등포시장,2210,628262
2700,5,2526,신길(5),2210,256900
2701,5,2527,여의도(5),2210,1579528
2702,5,2528,여의나루,2210,1007633
2703,5,2529,마포,2210,804221
2704,5,2530,공덕(5),2210,799798
2705,5,2531,애오개,2210,366989
2706,5,2532,충정로(5),2210,245599
2707,5,2533,서대문,2210,1047627
2708,5,2534,광화문,2210,1943427
2709,5,2535,종로3가(5),2210,881826
2710,5,2536,을지로4가(5),2210,351834
2711,5,2537,동대문역사문화공원(5),2210,175349
2712,5,2538,청구(5),2210,215729
2713,5,2539,신금호,2210,375489
2714,5,2540,행당,2210,443943
2715,5,2541,왕십리(5),2210,285544
2716,5,2542,마장,2210,330499
2717,5,2543,답십리,2210,896313
2718,5,2544,장한평,2210,1054282
2719,5,2545,군자(5),2210,699815
2720,5,2546,아차산,2210,912269
2721,5,2547,광나루,2210,802024
2722,5,2548,천호(5),2210,1108709
2723,5,2549,강동,2210,1054208
2724,5,2550,길동,2210,469081
2725,5,2551,굽은다리,2210,541327
2726,5,2552,명일,2210,516471
2727,5,2553,고덕,2210,558113
2728,5,2554,상일동,2210,809016
2729,5,2555,둔촌동,2210,483484
2730,5,2556,올림픽공원(5),2210,307869
2731,5,2557,방이,2210,420740
2732,5,2558,오금(5),2210,206360
2733,5,2559,개롱,2210,377563
2734,5,2560,거여,2210,565299
2735,5,2561,마천,2210,422043
2736,5,2562,강일,2210,284325
2737,5,2563,미사,2210,989405
2738,5,2564,하남풍산,2210,239919
2739,5,2565,하남시청,2210,428646
2740,5,2566,하남검단산,2210,376146
2741,6,2611,응암,2210,1017597
2742,6,2612,역촌,2210,234724
2743,6,2613,불광(6),2210,261506
2744,6,2614,독바위,2210,167978
2745,6,2616,구산,2210,395275
2746,6,2617,새절,2210,718697
2747,6,2618,증산,2210,586271
2748,6,2619,디지털미디어시티(6),2210,842890
2749,6,2620,월드컵경기장,2210,536389
2750,6,2621,마포구청,2210,798766
2751,6,2622,망원,2210,897405
2752,6,2623,합정(6),2210,828705
2753,6,2624,상수,2210,652340
2754,6,2625,광흥창,2210,500935
2755,6,2626,대흥,2210,538917
2756,6,2627,공덕(6),2210,1032787
2757,6,2628,효창공원앞,2210,430298
2758,6,2629,삼각지(6),2210,433705
2759,6,2630,녹사평,2210,372992
2760,6,2631,이태원,2210,1053453
2761,6,2632,한강진,2210,680203
2762,6,2633,버티고개,2210,129506
2763,6,2634,약수(6),2210,208177
2764,6,2635,청구(6),2210,214916
2765,6,2636,신당(6),2210,497431
2766,6,2637,동묘앞(6),2210,517300
2767,6,2638,창신,2210,192936
2768,6,2639,보문,2210,434375
2769,6,2640,안암,2210,765491
2770,6,2641,고려대,2210,526116
2771,6,2642,월곡,2210,707638
2772,6,2643,상월곡,2210,367263
2773,6,2644,돌곶이,2210,540885
2774,6,2645,석계(6),2210,742098
2775,6,2646,태릉입구(6),2210,360504
2776,6,2647,화랑대,2210,637531
2777,6,2648,봉화산,2210,501283
2778,7,2711,장암,2210,104012
2779,7,2712,도봉산(7),2210,630792
2780,7,2713,수락산,2210,754861
2781,7,2714,마들,2210,726824
2782,7,2715,노원(7),2210,1188515
2783,7,2716,중계,2210,805113
2784,7,2717,하계,2210,1017630
2785,7,2718,공릉,2210,707641
2786,7,2719,태릉입구(7),2210,529264
2787,7,2720,먹골,2210,581265
2788,7,2721,중화,2210,608438
2789,7,2722,상봉(7),2210,970758
2790,7,2723,면목,2210,902102
2791,7,2724,사가정,2210,938133
2792,7,2725,용마산,2210,350927
2793,7,2726,중곡,2210,604530
2794,7,2727,군자(7),2210,776400
2795,7,2728,어린이대공원,2210,1008268
2796,7,2729,건대입구(7),2210,809221
2797,7,2730,뚝섬유원지,2210,572095
2798,7,2731,청담,2210,1130001
2799,7,2732,강남구청,2210,966078
2800,7,2733,학동,2210,1272618
2801,7,2734,논현,2210,1009120
2802,7,2735,반포,2210,353504
2803,7,2736,고속터미널(7),2210,941175
2804,7,2737,내방,2210,799419
2805,7,2738,이수(7),2210,897064
2806,7,2739,남성,2210,637199
2807,7,2740,숭실대입구,2210,840801
2808,7,2741,상도,2210,679466
2809,7,2742,장승배기,2210,520065
2810,7,2743,신대방삼거리,2210,847695
2811,7,2744,보라매,2210,437057
2812,7,2745,신풍,2210,663786
2813,7,2746,대림(7),2210,523229
2814,7,2747,남구로,2210,855393
2815,7,2748,가산디지털단지(7),2210,2195918
2816,7,2749,철산,2210,1254880
2817,7,2750,광명사거리,2210,1241880
2818,7,2751,천왕,2210,637481
2819,7,2752,온수(7),2210,577368
2820,8,2811,암사,2210,1022953
2821,8,2812,천호(8),2210,925817
2822,8,2813,강동구청,2210,586560
2823,8,2814,몽촌토성,2210,417585
2824,8,2815,잠실(8),2210,1023127
2825,8,2816,석촌(8),2210,491267
2826,8,2817,송파,2210,492834
2827,8,2818,가락시장(8),2210,464571
2828,8,2819,문정,2210,1106556
2829,8,2820,장지,2210,961812
2830,8,2821,복정(8),2210,506876
2831,8,2822,산성,2210,324141
2832,8,2823,남한산성입구,2210,801613
2833,8,2824,단대오거리,2210,618827
2834,8,2825,신흥,2210,275360
2835,8,2826,수진,2210,298974
2836,8,2827,모란(8),2210,264001
2837,8,2828,남위례,2210,354573
2838,9,4126,언주,2210,347885
2839,9,4127,선정릉,2210,314674
2840,9,4128,삼성중앙,2210,230005
2841,9,4129,봉은사,2210,617733
2842,9,4130,종합운동장(9),2210,157366
2843,9,4131,삼전,2210,248167
2844,9,4132,석촌고분,2210,226404
2845,9,4133,석촌(9),2210,324192
2846,9,4134,송파나루,2210,198461
2847,9,4135,한성백제,2210,116097
2848,9,4136,올림픽공원(9),2210,323520
2849,9,4137,둔촌오륜,2210,42998
2850,9,4138,중앙보훈병원,2210,360866
2851,1,150,서울역(1),2211,3001196
2852,1,151,시청(1),2211,1521923
2853,1,152,종각,2211,2101977
2854,1,153,종로3가(1),2211,1510343
2855,1,154,종로5가,2211,1354658
2856,1,155,동대문(1),2211,665569
2857,1,156,신설동(1),2211,796161
2858,1,157,제기동,2211,1013201
2859,1,158,청량리,2211,1185930
2860,1,159,동묘앞(1),2211,590778
2861,2,201,시청(2),2211,1411257
2862,2,202,을지로입구,2211,2601873
2863,2,203,을지로3가(2),2211,1364722
2864,2,204,을지로4가(2),2211,784807
2865,2,205,동대문역사문화공원(2),2211,881554
2866,2,206,신당(2),2211,849049
2867,2,207,상왕십리,2211,814844
2868,2,208,왕십리(2),2211,930093
2869,2,209,한양대,2211,792543
2870,2,210,뚝섬,2211,1340963
2871,2,211,성수,2211,2310225
2872,2,212,건대입구(2),2211,2237806
2873,2,213,구의,2211,1372037
2874,2,214,강변,2211,1877604
2875,2,215,잠실나루,2211,838745
2876,2,216,잠실(2),2211,4453941
2877,2,217,잠실새내,2211,1306601
2878,2,218,종합운동장(2),2211,594938
2879,2,219,삼성,2211,3114925
2880,2,220,선릉,2211,2941850
2881,2,221,역삼,2211,2998026
2882,2,222,강남,2211,4407896
2883,2,223,교대(2),2211,2014661
2884,2,224,서초,2211,1250639
2885,2,225,방배,2211,1067208
2886,2,226,사당(2),2211,2490589
2887,2,227,낙성대,2211,1616132
2888,2,228,서울대입구,2211,2737646
2889,2,229,봉천,2211,1344672
2890,2,230,신림,2211,3311033
2891,2,231,신대방,2211,1478366
2892,2,232,구로디지털단지,2211,3324527
2893,2,233,대림(2),2211,1443665
2894,2,234,신도림,2211,2935928
2895,2,235,문래,2211,1254083
2896,2,236,영등포구청(2),2211,1264757
2897,2,237,당산,2211,1182911
2898,2,238,합정(2),2211,1981853
2899,2,239,홍대입구,2211,3934256
2900,2,240,신촌,2211,2263885
2901,2,241,이대,2211,1035047
2902,2,242,아현,2211,616893
2903,2,243,충정로(2),2211,605596
2904,2,244,용답,2211,193588
2905,2,245,신답,2211,106139
2906,2,246,신설동(2),2211,222468
2907,2,247,도림천,2211,78748
2908,2,248,양천구청,2211,421319
2909,2,249,신정네거리,2211,619009
2910,2,250,용두,2211,142365
2911,3,309,지축,2211,350210
2912,3,310,구파발,2211,1230952
2913,3,311,연신내(3),2211,2056933
2914,3,312,불광(3),2211,1001169
2915,3,313,녹번,2211,878507
2916,3,314,홍제,2211,1042960
2917,3,315,무악재,2211,245484
2918,3,316,독립문,2211,451177
2919,3,317,경복궁,2211,1550200
2920,3,318,안국,2211,1633926
2921,3,319,종로3가(3),2211,624720
2922,3,320,을지로3가(3),2211,624755
2923,3,322,동대입구,2211,707627
2924,3,323,약수(3),2211,756809
2925,3,324,금호,2211,457866
2926,3,325,옥수,2211,548427
2927,3,326,압구정,2211,1948282
2928,3,327,신사,2211,1714191
2929,3,328,잠원,2211,290372
2930,3,329,고속터미널(3),2211,2785005
2931,3,330,교대(3),2211,699104
2932,3,331,남부터미널,2211,1739637
2933,3,332,양재,2211,2235673
2934,3,333,매봉,2211,689271
2935,3,334,도곡,2211,301035
2936,3,335,대치,2211,675362
2937,3,336,학여울,2211,136453
2938,3,337,대청,2211,577147
2939,3,338,일원,2211,599426
2940,3,339,수서,2211,1094933
2941,3,340,가락시장(3),2211,527026
2942,3,341,경찰병원,2211,423107
2943,3,342,오금(3),2211,356826
2944,4,409,당고개,2211,526097
2945,4,410,상계,2211,1087882
2946,4,411,노원(4),2211,1202957
2947,4,412,창동,2211,1539579
2948,4,413,쌍문,2211,1637859
2949,4,414,수유,2211,2010748
2950,4,415,미아,2211,878431
2951,4,416,미아사거리,2211,1567524
2952,4,417,길음,2211,1287887
2953,4,418,성신여대입구,2211,1253709
2954,4,419,한성대입구,2211,854206
2955,4,420,혜화,2211,2209212
2956,4,421,동대문(4),2211,1123115
2957,4,422,동대문역사문화공원(4),2211,919435
2958,4,423,충무로(4),2211,1668301
2959,4,424,명동,2211,1620510
2960,4,425,회현,2211,1523022
2961,4,426,서울역(4),2211,956236
2962,4,427,숙대입구,2211,869913
2963,4,428,삼각지(4),2211,384414
2964,4,429,신용산,2211,1063438
2965,4,430,이촌,2211,593327
2966,4,431,동작,2211,121116
2967,4,432,이수(총신대입구),2211,1175749
2968,4,433,사당(4),2211,1520324
2969,4,434,남태령,2211,76039
2970,5,2511,방화,2211,384881
2971,5,2512,개화산,2211,322210
2972,5,2513,김포공항(5),2211,437384
2973,5,2514,송정,2211,364856
2974,5,2515,마곡,2211,602138
2975,5,2516,발산,2211,1230805
2976,5,2517,우장산,2211,843610
2977,5,2518,화곡,2211,1610770
2978,5,2519,까치산(5),2211,1641576
2979,5,2520,신정,2211,722056
2980,5,2521,목동,2211,1001928
2981,5,2522,오목교,2211,1289863
2982,5,2523,양평(5),2211,406827
2983,5,2524,영등포구청(5),2211,246770
2984,5,2525,영등포시장,2211,627704
2985,5,2526,신길(5),2211,258637
2986,5,2527,여의도(5),2211,1675214
2987,5,2528,여의나루,2211,833146
2988,5,2529,마포,2211,816473
2989,5,2530,공덕(5),2211,829629
2990,5,2531,애오개,2211,382629
2991,5,2532,충정로(5),2211,259208
2992,5,2533,서대문,2211,1117649
2993,5,2534,광화문,2211,1883174
2994,5,2535,종로3가(5),2211,839334
2995,5,2536,을지로4가(5),2211,359867
2996,5,2537,동대문역사문화공원(5),2211,185043
2997,5,2538,청구(5),2211,217041
2998,5,2539,신금호,2211,379799
2999,5,2540,행당,2211,449370
3000,5,2541,왕십리(5),2211,287186
3001,5,2542,마장,2211,337258
3002,5,2543,답십리,2211,916442
3003,5,2544,장한평,2211,1073403
3004,5,2545,군자(5),2211,704062
3005,5,2546,아차산,2211,864489
3006,5,2547,광나루,2211,802361
3007,5,2548,천호(5),2211,1084887
3008,5,2549,강동,2211,1056305
3009,5,2550,길동,2211,465266
3010,5,2551,굽은다리,2211,536152
3011,5,2552,명일,2211,519734
3012,5,2553,고덕,2211,565272
3013,5,2554,상일동,2211,815045
3014,5,2555,둔촌동,2211,495307
3015,5,2556,올림픽공원(5),2211,271958
3016,5,2557,방이,2211,420915
3017,5,2558,오금(5),2211,211496
3018,5,2559,개롱,2211,382146
3019,5,2560,거여,2211,569327
3020,5,2561,마천,2211,423596
3021,5,2562,강일,2211,285908
3022,5,2563,미사,2211,977814
3023,5,2564,하남풍산,2211,241700
3024,5,2565,하남시청,2211,422299
3025,5,2566,하남검단산,2211,362620
3026,6,2611,응암,2211,1020051
3027,6,2612,역촌,2211,236405
3028,6,2613,불광(6),2211,254928
3029,6,2614,독바위,2211,165988
3030,6,2616,구산,2211,398564
3031,6,2617,새절,2211,726538
3032,6,2618,증산,2211,586047
3033,6,2619,디지털미디어시티(6),2211,869229
