연번,호선,고유역번호(외부역코드),역명,연월,승하차인원수
2834,8,2825,신흥,2310,308610
2835,8,2826,수진,2310,311525
2836,8,2827,모란(8),2310,292365
2837,8,2828,남위례,2310,415707
2838,9,4126,언주,2310,367471
2839,9,4127,선정릉,2310,320889
2840,9,4128,삼성중앙,2310,244234
2841,9,4129,봉은사,2310,703332
2842,9,4130,종합운동장(9),2310,167858
2843,9,4131,삼전,2310,267393
2844,9,4132,석촌고분,2310,246061
2845,9,4133,석촌(9),2310,335737
2846,9,4134,송파나루,2310,203557
2847,9,4135,한성백제,2310,121905
2848,9,4136,올림픽공원(9),2310,390350
2849,9,4137,둔촌오륜,2310,45031
2850,9,4138,중앙보훈병원,2310,401719
2851,1,150,서울역(1),2311,3268441
2852,1,151,시청(1),2311,1630206
2853,1,152,종각,2311,2239236
2854,1,153,종로3가(1),2311,1477419
2855,1,154,종로5가,2311,1484466
2856,1,155,동대문(1),2311,701920
2857,1,156,신설동(1),2311,823844
2858,1,157,제기동,2311,1011403
2859,1,158,청량리,2311,1302198
2860,1,159,동묘앞(1),2311,600143
2861,2,201,시청(2),2311,1500425
2862,2,202,을지로입구,2311,2921752
2863,2,203,을지로3가(2),2311,1448078
2864,2,204,을지로4가(2),2311,834755
2865,2,205,동대문역사문화공원(2),2311,983321
2866,2,206,신당(2),2311,894246
2867,2,207,상왕십리,2311,844192
2868,2,208,왕십리(2),2311,917063
2869,2,209,한양대,2311,828357
2870,2,210,뚝섬,2311,1461658
2871,2,211,성수,2311,2509438
2872,2,212,건대입구(2),2311,2265488
2873,2,213,구의,2311,1443544
2874,2,214,강변,2311,1854411
2875,2,215,잠실나루,2311,885073
2876,2,216,잠실(2),2311,4735804
2877,2,217,잠실새내,2311,1389314
2878,2,218,종합운동장(2),2311,721589
2879,2,219,삼성,2311,3309970
2880,2,220,선릉,2311,3026509
2881,2,221,역삼,2311,3058387
2882,2,222,강남,2311,4518918
2883,2,223,교대(2),2311,1960215
2884,2,224,서초,2311,1300046
2885,2,225,방배,2311,1068294
2886,2,226,사당(2),2311,2521393
2887,2,227,낙성대,2311,1619431
2888,2,228,서울대입구,2311,2723526
2889,2,229,봉천,2311,1367454
2890,2,230,신림,2311,3172239
2891,2,231,신대방,2311,1499060
2892,2,232,구로디지털단지,2311,3305480
2893,2,233,대림(2),2311,1463913
2894,2,234,신도림,2311,2981601
2895,2,235,문래,2311,1313277
2896,2,236,영등포구청(2),2311,1287952
2897,2,237,당산,2311,1162113
2898,2,238,합정(2),2311,2058205
2899,2,239,홍대입구,2311,4401641
2900,2,240,신촌,2311,2409614
2901,2,241,이대,2311,1101877
2902,2,242,아현,2311,635981
2903,2,243,충정로(2),2311,623734
2904,2,244,용답,2311,190526
2905,2,245,신답,2311,104418
2906,2,246,신설동(2),2311,227263
2907,2,247,도림천,2311,76599
2908,2,248,양천구청,2311,426433
2909,2,249,신정네거리,2311,622400
2910,2,250,용두,2311,149797
2911,3,309,지축,2311,417050
2912,3,310,구파발,2311,1270495
2913,3,311,연신내(3),2311,2017990
2914,3,312,불광(3),2311,1022140
2915,3,313,녹번,2311,896558
2916,3,314,홍제,2311,1086064
2917,3,315,무악재,2311,267102
2918,3,316,독립문,2311,475870
2919,3,317,경복궁,2311,1637450
2920,3,318,안국,2311,1645150
2921,3,319,종로3가(3),2311,688161
2922,3,320,을지로3가(3),2311,693531
2923,3,322,동대입구,2311,760162
2924,3,323,약수(3),2311,770520
2925,3,324,금호,2311,467303
2926,3,325,옥수,2311,546320
2927,3,326,압구정,2311,1917798
2928,3,327,신사,2311,1729659
2929,3,328,잠원,2311,297500
2930,3,329,고속터미널(3),2311,2890796
2931,3,330,교대(3),2311,789288
2932,3,331,남부터미널,2311,1776448
2933,3,332,양재,2311,2271566
2934,3,333,매봉,2311,712466
2935,3,334,도곡,2311,300158
2936,3,335,대치,2311,720051
2937,3,336,학여울,2311,149210
2938,3,337,대청,2311,613367
2939,3,338,일원,2311,648631
2940,3,339,수서,2311,1155783
2941,3,340,가락시장(3),2311,546717
2942,3,341,경찰병원,2311,434199
2943,3,342,오금(3),2311,371544
2944,4,409,당고개,2311,557471
2945,4,410,상계,2311,1134152
2946,4,411,노원(4),2311,1259432
2947,4,412,창동,2311,1589279
2948,4,413,쌍문,2311,1669672
2949,4,414,수유,2311,2039631
2950,4,415,미아,2311,915111
2951,4,416,미아사거리,2311,1590668
2952,4,417,길음,2311,1322064
2953,4,418,성신여대입구,2311,1307790
2954,4,419,한성대입구,2311,868330
2955,4,420,혜화,2311,2328736
2956,4,421,동대문(4),2311,1209050
2957,4,422,동대문역사문화공원(4),2311,1068570
2958,4,423,충무로(4),2311,1880911
2959,4,424,명동,2311,2190037
2960,4,425,회현,2311,1646410
2961,4,426,서울역(4),2311,1040852
2962,4,427,숙대입구,2311,920773
2963,4,428,삼각지(4),2311,400192
2964,4,429,신용산,2311,1180608
2965,4,430,이촌,2311,532135
2966,4,431,동작,2311,112176
2967,4,432,이수(총신대입구),2311,1182995
2968,4,433,사당(4),2311,1523393
2969,4,434,남태령,2311,76563
2970,5,2511,방화,2311,408639
2971,5,2512,개화산,2311,348076
2972,5,2513,김포공항(5),2311,513369
2973,5,2514,송정,2311,370559
2974,5,2515,마곡,2311,691388
2975,5,2516,발산,2311,1339063
2976,5,2517,우장산,2311,872213
2977,5,2518,화곡,2311,1646155
2978,5,2519,까치산(5),2311,1638995
2979,5,2520,신정,2311,734963
2980,5,2521,목동,2311,1012171
2981,5,2522,오목교,2311,1303075
2982,5,2523,양평(5),2311,435506
2983,5,2524,영등포구청(5),2311,278117
2984,5,2525,영등포시장,2311,677311
2985,5,2526,신길(5),2311,288320
2986,5,2527,여의도(5),2311,1739168
2987,5,2528,여의나루,2311,796310
2988,5,2529,마포,2311,867707
2989,5,2530,공덕(5),2311,866543
2990,5,2531,애오개,2311,391815
2991,5,2532,충정로(5),2311,271329
2992,5,2533,서대문,2311,1195243
2993,5,2534,광화문,2311,1997160
2994,5,2535,종로3가(5),2311,883488
2995,5,2536,을지로4가(5),2311,386576
2996,5,2537,동대문역사문화공원(5),2311,194224
2997,5,2538,청구(5),2311,223337
2998,5,2539,신금호,2311,395979
2999,5,2540,행당,2311,460294
3000,5,2541,왕십리(5),2311,296981
3001,5,2542,마장,2311,348295
3002,5,2543,답십리,2311,943670
3003,5,2544,장한평,2311,1128973
3004,5,2545,군자(5),2311,741516
3005,5,2546,아차산,2311,871931
3006,5,2547,광나루,2311,830279
3007,5,2548,천호(5),2311,1145452
3008,5,2549,강동,2311,1073705
3009,5,2550,길동,2311,486534
3010,5,2551,굽은다리,2311,558343
3011,5,2552,명일,2311,543740
3012,5,2553,고덕,2311,615082
3013,5,2554,상일동,2311,838956
3014,5,2555,둔촌동,2311,528734
3015,5,2556,올림픽공원(5),2311,321281
3016,5,2557,방이,2311,450845
3017,5,2558,오금(5),2311,220943
3018,5,2559,개롱,2311,399093
3019,5,2560,거여,2311,596704
3020,5,2561,마천,2311,436161
3021,5,2562,강일,2311,330303
3022,5,2563,미사,2311,1046933
3023,5,2564,하남풍산,2311,265858
3024,5,2565,하남시청,2311,465990
3025,5,2566,하남검단산,2311,387429
3026,6,2611,응암,2311,1047956
3027,6,2612,역촌,2311,251310
3028,6,2613,불광(6),2311,274533
3029,6,2614,독바위,2311,171003
3030,6,2616,구산,2311,415295
3031,6,2617,새절,2311,747808
3032,6,2618,증산,2311,596454
3033,6,2619,디지털미디어시티(6),2311,920216
3034,6,2620,월드컵경기장,2311,446535
3035,6,2621,마포구청,2311,834681
3036,6,2622,망원,2311,922820
3037,6,2623,합정(6),2311,833131
3038,6,2624,상수,2311,672134
3039,6,2625,광흥창,2311,544663
3040,6,2626,대흥,2311,592208
3041,6,2627,공덕(6),2311,1104038
3042,6,2628,효창공원앞,2311,439987
3043,6,2629,삼각지(6),2311,434026
3044,6,2630,녹사평,2311,320477
3045,6,2631,이태원,2311,755695
3046,6,2632,한강진,2311,648688
3047,6,2633,버티고개,2311,134123
3048,6,2634,약수(6),2311,230539
3049,6,2635,청구(6),2311,227409
3050,6,2636,신당(6),2311,529979
3051,6,2637,동묘앞(6),2311,510127
3052,6,2638,창신,2311,200730
3053,6,2639,보문,2311,465212
3054,6,2640,안암,2311,849189
3055,6,2641,고려대,2311,564182
3056,6,2642,월곡,2311,742186
3057,6,2643,상월곡,2311,396825
3058,6,2644,돌곶이,2311,588846
3059,6,2645,석계(6),2311,768045
3060,6,2646,태릉입구(6),2311,375633
3061,6,2647,화랑대,2311,676668
3062,6,2648,봉화산,2311,523335
3063,7,2711,장암,2311,113601
3064,7,2712,도봉산(7),2311,610303
3065,7,2713,수락산,2311,744698
3066,7,2714,마들,2311,761289
3067,7,2715,노원(7),2311,1225332
3068,7,2716,중계,2311,862012
3069,7,2717,하계,2311,1079326
3070,7,2718,공릉,2311,750343
3071,7,2719,태릉입구(7),2311,545214
3072,7,2720,먹골,2311,605640
3073,7,2721,중화,2311,629476
3074,7,2722,상봉(7),2311,996849
3075,7,2723,면목,2311,910470
3076,7,2724,사가정,2311,965849
3077,7,2725,용마산,2311,348549
3078,7,2726,중곡,2311,636847
3079,7,2727,군자(7),2311,808264
3080,7,2728,어린이대공원,2311,1032943
3081,7,2729,건대입구(7),2311,862606
3082,7,2730,뚝섬유원지,2311,470744
3083,7,2731,청담,2311,1170981
3084,7,2732,강남구청,2311,1006858
3085,7,2733,학동,2311,1390193
3086,7,2734,논현,2311,1040480
3087,7,2735,반포,2311,372196
3088,7,2736,고속터미널(7),2311,981213
3089,7,2737,내방,2311,865572
3090,7,2738,이수(7),2311,945519
3091,7,2739,남성,2311,670972
3092,7,2740,숭실대입구,2311,915687
3093,7,2741,상도,2311,747088
3094,7,2742,장승배기,2311,543106
3095,7,2743,신대방삼거리,2311,871127
3096,7,2744,보라매,2311,418044
3097,7,2745,신풍,2311,659455
3098,7,2746,대림(7),2311,546560
3099,7,2747,남구로,2311,890608
3100,7,2748,가산디지털단지(7),2311,2453824
3101,7,2749,철산,2311,1275622
3102,7,2750,광명사거리,2311,1204286
3103,7,2751,천왕,2311,669794
3104,7,2752,온수(7),2311,590182
3105,8,2811,암사,2311,1036236
3106,8,2812,천호(8),2311,968770
3107,8,2813,강동구청,2311,626733
3108,8,2814,몽촌토성,2311,407343
3109,8,2815,잠실(8),2311,1070103
3110,8,2816,석촌(8),2311,511273
3111,8,2817,송파,2311,552205
3112,8,2818,가락시장(8),2311,507787
3113,8,2819,문정,2311,1241628
3114,8,2820,장지,2311,987336
3115,8,2821,복정(8),2311,528060
3116,8,2822,산성,2311,337599
3117,8,2823,남한산성입구,2311,810251
3118,8,2824,단대오거리,2311,706301
3119,8,2825,신흥,2311,309465
3120,8,2826,수진,2311,313424
3121,8,2827,모란(8),2311,262313
3122,8,2828,남위례,2311,422321
3123,9,4126,언주,2311,399918
3124,9,4127,선정릉,2311,342950
3125,9,4128,삼성중앙,2311,263007
3126,9,4129,봉은사,2311,764265
3127,9,4130,종합운동장(9),2311,178094
3128,9,4131,삼전,2311,282037
3129,9,4132,석촌고분,2311,259219
3130,9,4133,석촌(9),2311,338670
3131,9,4134,송파나루,2311,211950
3132,9,4135,한성백제,2311,116569
3133,9,4136,올림픽공원(9),2311,330755
3134,9,4137,둔촌오륜,2311,46239
3135,9,4138,중앙보훈병원,2311,414397
3136,1,150,서울역(1),2312,3278735
3137,1,151,시청(1),2312,1585097
3138,1,152,종각,2312,2316343
3139,1,153,종로3가(1),2312,1544741
3140,1,154,종로5가,2312,1449739
3141,1,155,동대문(1),2312,725399
3142,1,156,신설동(1),2312,809770
3143,1,157,제기동,2312,984800
3144,1,158,청량리,2312,1309611
3145,1,159,동묘앞(1),2312,593461
3146,2,201,시청(2),2312,1449715
3147,2,202,을지로입구,2312,3052964
3148,2,203,을지로3가(2),2312,1444561
3149,2,204,을지로4가(2),2312,801494
3150,2,205,동대문역사문화공원(2),2312,1033009
3151,2,206,신당(2),2312,911369
3152,2,207,상왕십리,2312,835323
3153,2,208,왕십리(2),2312,916244
3154,2,209,한양대,2312,642396
3155,2,210,뚝섬,2312,1484035
3156,2,211,성수,2312,2629816
3157,2,212,건대입구(2),2312,2368628
3158,2,213,구의,2312,1429987
3159,2,214,강변,2312,1873961
3160,2,215,잠실나루,2312,846102
3161,2,216,잠실(2),2312,5263449
3162,2,217,잠실새내,2312,1426283
3163,2,218,종합운동장(2),2312,614801
3164,2,219,삼성,2312,3347656
3165,2,220,선릉,2312,2878874
3166,2,221,역삼,2312,2812423
3167,2,222,강남,2312,4578326
3168,2,223,교대(2),2312,1896851
3169,2,224,서초,2312,1253626
3170,2,225,방배,2312,985375
3171,2,226,사당(2),2312,2646056
3172,2,227,낙성대,2312,1587629
3173,2,228,서울대입구,2312,2671950
3174,2,229,봉천,2312,1354578
3175,2,230,신림,2312,3193813
3176,2,231,신대방,2312,1476455
3177,2,232,구로디지털단지,2312,3233588
3178,2,233,대림(2),2312,1460039
3179,2,234,신도림,2312,2994358
3180,2,235,문래,2312,1294866
3181,2,236,영등포구청(2),2312,1264148
3182,2,237,당산,2312,1111643
3183,2,238,합정(2),2312,2119278
3184,2,239,홍대입구,2312,4772093
3185,2,240,신촌,2312,2360653
3186,2,241,이대,2312,990923
3187,2,242,아현,2312,618511
3188,2,243,충정로(2),2312,601605
3189,2,244,용답,2312,182042
3190,2,245,신답,2312,101511
3191,2,246,신설동(2),2312,232513
3192,2,247,도림천,2312,75165
3193,2,248,양천구청,2312,414014
3194,2,249,신정네거리,2312,619691
3195,2,250,용두,2312,150094
3196,3,309,지축,2312,410296
3197,3,310,구파발,2312,1255638
3198,3,311,연신내(3),2312,2019253
3199,3,312,불광(3),2312,1014996
3200,3,313,녹번,2312,869159
3201,3,314,홍제,2312,1059837
3202,3,315,무악재,2312,256944
3203,3,316,독립문,2312,449377
3204,3,317,경복궁,2312,1523206
3205,3,318,안국,2312,1535264
3206,3,319,종로3가(3),2312,691350
3207,3,320,을지로3가(3),2312,698044
3208,3,322,동대입구,2312,672166
3209,3,323,약수(3),2312,769956
3210,3,324,금호,2312,463606
3211,3,325,옥수,2312,537601
3212,3,326,압구정,2312,1992458
3213,3,327,신사,2312,1738971
3214,3,328,잠원,2312,289786
3215,3,329,고속터미널(3),2312,3112155
3216,3,330,교대(3),2312,758172
3217,3,331,남부터미널,2312,1763374
3218,3,332,양재,2312,2196571
3219,3,333,매봉,2312,699431
3220,3,334,도곡,2312,302491
3221,3,335,대치,2312,664952
3222,3,336,학여울,2312,159583
3223,3,337,대청,2312,602533
3224,3,338,일원,2312,626532
3225,3,339,수서,2312,1151400
3226,3,340,가락시장(3),2312,552880
3227,3,341,경찰병원,2312,425348
3228,3,342,오금(3),2312,355819
3229,4,409,당고개,2312,544161
3230,4,410,상계,2312,1118717
3231,4,411,노원(4),2312,1536658
3232,4,412,창동,2312,1597021
3233,4,413,쌍문,2312,1666177
3234,4,414,수유,2312,2049407
3235,4,415,미아,2312,897828
3236,4,416,미아사거리,2312,1610382
3237,4,417,길음,2312,1268908
3238,4,418,성신여대입구,2312,1307248
3239,4,419,한성대입구,2312,827054
3240,4,420,혜화,2312,2445814
3241,4,421,동대문(4),2312,1167495
3242,4,422,동대문역사문화공원(4),2312,1110428
3243,4,423,충무로(4),2312,1760179
3244,4,424,명동,2312,2345098
3245,4,425,회현,2312,1699957
3246,4,426,서울역(4),2312,1015002
3247,4,427,숙대입구,2312,872084
3248,4,428,삼각지(4),2312,425798
3249,4,429,신용산,2312,1183194
3250,4,430,이촌,2312,554372
3251,4,431,동작,2312,100492
3252,4,432,이수(총신대입구),2312,1188653
3253,4,433,사당(4),2312,1551161
3254,4,434,남태령,2312,75829
3255,5,2511,방화,2312,406171
3256,5,2512,개화산,2312,341400
3257,5,2513,김포공항(5),2312,552821
3258,5,2514,송정,2312,374409
3259,5,2515,마곡,2312,678911
3260,5,2516,발산,2312,1348859
3261,5,2517,우장산,2312,854858
3262,5,2518,화곡,2312,1629855
3263,5,2519,까치산(5),2312,1625631
3264,5,2520,신정,2312,720306
3265,5,2521,목동,2312,990220
3266,5,2522,오목교,2312,1304273
3267,5,2523,양평(5),2312,423329
3268,5,2524,영등포구청(5),2312,264156
3269,5,2525,영등포시장,2312,688628
3270,5,2526,신길(5),2312,281880
3271,5,2527,여의도(5),2312,1679388
3272,5,2528,여의나루,2312,758622
3273,5,2529,마포,2312,871182
3274,5,2530,공덕(5),2312,840057
3275,5,2531,애오개,2312,382773
3276,5,2532,충정로(5),2312,256664
3277,5,2533,서대문,2312,1110661
3278,5,2534,광화문,2312,2173202
3279,5,2535,종로3가(5),2312,917951
3280,5,2536,을지로4가(5),2312,368143
3281,5,2537,동대문역사문화공원(5),2312,191002
3282,5,2538,청구(5),2312,218888
3283,5,2539,신금호,2312,388622
3284,5,2540,행당,2312,451973
3285,5,2541,왕십리(5),2312,305779
3286,5,2542,마장,2312,348127
3287,5,2543,답십리,2312,939047
3288,5,2544,장한평,2312,1111706
3289,5,2545,군자(5),2312,745392
3290,5,2546,아차산,2312,856524
3291,5,2547,광나루,2312,790964
3292,5,2548,천호(5),2312,1183348
3293,5,2549,강동,2312,1062048
3294,5,2550,길동,2312,499289
3295,5,2551,굽은다리,2312,591116
3296,5,2552,명일,2312,545188
3297,5,2553,고덕,2312,606512
3298,5,2554,상일동,2312,838170
3299,5,2555,둔촌동,2312,529697
3300,5,2556,올림픽공원(5),2312,307734
3301,5,2557,방이,2312,447007
3302,5,2558,오금(5),2312,210250
3303,5,2559,개롱,2312,391179
3304,5,2560,거여,2312,582924
3305,5,2561,마천,2312,424302
3306,5,2562,강일,2312,324885
3307,5,2563,미사,2312,1056854
3308,5,2564,하남풍산,2312,270807
3309,5,2565,하남시청,2312,474830
3310,5,2566,하남검단산,2312,409544
3311,6,2611,응암,2312,1038813
3312,6,2612,역촌,2312,246927
3313,6,2613,불광(6),2312,272822
3314,6,2614,독바위,2312,167386
3315,6,2616,구산,2312,413834
3316,6,2617,새절,2312,725613
3317,6,2618,증산,2312,585284
3318,6,2619,디지털미디어시티(6),2312,865160
3319,6,2620,월드컵경기장,2312,270351
3320,6,2621,마포구청,2312,805878
3321,6,2622,망원,2312,949959
3322,6,2623,합정(6),2312,855710
3323,6,2624,상수,2312,690285
3324,6,2625,광흥창,2312,530318
3325,6,2626,대흥,2312,550290
3326,6,2627,공덕(6),2312,1065900
3327,6,2628,효창공원앞,2312,416332
3328,6,2629,삼각지(6),2312,432531
3329,6,2630,녹사평,2312,323347
3330,6,2631,이태원,2312,804767
3331,6,2632,한강진,2312,676941
3332,6,2633,버티고개,2312,130410
3333,6,2634,약수(6),2312,223988
3334,6,2635,청구(6),2312,220684
3335,6,2636,신당(6),2312,536681
3336,6,2637,동묘앞(6),2312,511557
3337,6,2638,창신,2312,190816
3338,6,2639,보문,2312,446944
3339,6,2640,안암,2312,764824
3340,6,2641,고려대,2312,511000
3341,6,2642,월곡,2312,690699
3342,6,2643,상월곡,2312,370459
3343,6,2644,돌곶이,2312,580690
3344,6,2645,석계(6),2312,743232
3345,6,2646,태릉입구(6),2312,364971
3346,6,2647,화랑대,2312,624962
3347,6,2648,봉화산,2312,509587
3348,7,2711,장암,2312,106918
3349,7,2712,도봉산(7),2312,572488
3350,7,2713,수락산,2312,743359
3351,7,2714,마들,2312,741165
3352,7,2715,노원(7),2312,1368705
3353,7,2716,중계,2312,821567
3354,7,2717,하계,2312,1042572
3355,7,2718,공릉,2312,714421
3356,7,2719,태릉입구(7),2312,517281
3357,7,2720,먹골,2312,603429
3358,7,2721,중화,2312,615381
3359,7,2722,상봉(7),2312,1009984
3360,7,2723,면목,2312,880773
3361,7,2724,사가정,2312,952245
3362,7,2725,용마산,2312,338859
3363,7,2726,중곡,2312,630512
3364,7,2727,군자(7),2312,806633
3365,7,2728,어린이대공원,2312,898313
3366,7,2729,건대입구(7),2312,863345
3367,7,2730,뚝섬유원지,2312,480649
3368,7,2731,청담,2312,1093387
3369,7,2732,강남구청,2312,952213
3370,7,2733,학동,2312,1299631
3371,7,2734,논현,2312,1008193
3372,7,2735,반포,2312,363020
3373,7,2736,고속터미널(7),2312,984927
3374,7,2737,내방,2312,826069
3375,7,2738,이수(7),2312,957484
3376,7,2739,남성,2312,648785
3377,7,2740,숭실대입구,2312,794491
3378,7,2741,상도,2312,684729
3379,7,2742,장승배기,2312,533357
3380,7,2743,신대방삼거리,2312,850382
3381,7,2744,보라매,2312,403754
3382,7,2745,신풍,2312,643508
3383,7,2746,대림(7),2312,574890
3384,7,2747,남구로,2312,855814
3385,7,2748,가산디지털단지(7),2312,2252900
3386,7,2749,철산,2312,1273857
3387,7,2750,광명사거리,2312,1203902
3388,7,2751,천왕,2312,644024
3389,7,2752,온수(7),2312,542146
3390,8,2811,암사,2312,1023628
3391,8,2812,천호(8),2312,987595
3392,8,2813,강동구청,2312,625614
3393,8,2814,몽촌토성,2312,409849
3394,8,2815,잠실(8),2312,1228357
3395,8,2816,석촌(8),2312,532369
3396,8,2817,송파,2312,561936
3397,8,2818,가락시장(8),2312,536817
3398,8,2819,문정,2312,1173955
3399,8,2820,장지,2312,985271
3400,8,2821,복정(8),2312,496440
3401,8,2822,산성,2312,352825
3402,8,2823,남한산성입구,2312,747568
3403,8,2824,단대오거리,2312,687047
3404,8,2825,신흥,2312,320792
3405,8,2826,수진,2312,316023
3406,8,2827,모란(8),2312,268339
3407,8,2828,남위례,2312,411518
3408,9,4126,언주,2312,383520
3409,9,4127,선정릉,2312,320430
3410,9,4128,삼성중앙,2312,253075
3411,9,4129,봉은사,2312,764150
3412,9,4130,종합운동장(9),2312,178277
3413,9,4131,삼전,2312,279049
3414,9,4132,석촌고분,2312,256702
3415,9,4133,석촌(9),2312,336721
3416,9,4134,송파나루,2312,225338
3417,9,4135,한성백제,2312,114785
3418,9,4136,올림픽공원(9),2312,328185
3419,9,4137,둔촌오륜,2312,43250
3420,9,4138,중앙보훈병원,2312,392202
